symbol,interval,timestamp_utc,open,high,low,close,volume
EIGENUSDT,5,2025-07-03 02:05:00,1.1979,1.2008,1.1979,1.1992,14045.0
EIGENUSDT,5,2025-07-03 02:10:00,1.1992,1.1993,1.1965,1.1988,75268.0
EIGENUSDT,5,2025-07-03 02:15:00,1.1988,1.1998,1.1967,1.1967,9589.0
EIGENUSDT,5,2025-07-03 02:20:00,1.1967,1.1983,1.1953,1.1978,41628.0
EIGENUSDT,5,2025-07-03 02:25:00,1.1978,1.1988,1.1925,1.1932,49902.0
EIGENUSDT,5,2025-07-03 02:30:00,1.1932,1.1942,1.1882,1.1882,91794.0
EIGENUSDT,5,2025-07-03 02:35:00,1.1882,1.1892,1.1854,1.1873,121092.0
EIGENUSDT,5,2025-07-03 02:40:00,1.1873,1.1884,1.1866,1.1882,21060.0
EIGENUSDT,5,2025-07-03 02:45:00,1.1882,1.1915,1.1881,1.1908,10864.0
EIGENUSDT,5,2025-07-03 02:50:00,1.1908,1.1912,1.1884,1.1897,7249.0
EIGENUSDT,5,2025-07-03 02:55:00,1.1897,1.1924,1.1894,1.1922,8190.0
EIGENUSDT,5,2025-07-03 03:00:00,1.1922,1.1942,1.191,1.1926,70234.0
EIGENUSDT,5,2025-07-03 03:05:00,1.1926,1.195,1.1917,1.1925,4780.0
EIGENUSDT,5,2025-07-03 03:10:00,1.1925,1.1925,1.19,1.1902,4968.0
EIGENUSDT,5,2025-07-03 03:15:00,1.1902,1.1916,1.1896,1.1915,5141.0
EIGENUSDT,5,2025-07-03 03:20:00,1.1915,1.1973,1.1911,1.1973,5789.0
EIGENUSDT,5,2025-07-03 03:25:00,1.1973,1.1989,1.195,1.195,23772.0
EIGENUSDT,5,2025-07-03 03:30:00,1.195,1.1951,1.1915,1.1926,11600.0
EIGENUSDT,5,2025-07-03 03:35:00,1.1926,1.1928,1.1901,1.1907,4707.0
EIGENUSDT,5,2025-07-03 03:40:00,1.1907,1.194,1.1907,1.193,35554.0
EIGENUSDT,5,2025-07-03 03:45:00,1.193,1.193,1.1902,1.1902,8631.0
EIGENUSDT,5,2025-07-03 03:50:00,1.1902,1.1909,1.1895,1.1901,2729.0
EIGENUSDT,5,2025-07-03 03:55:00,1.1901,1.1902,1.1884,1.1884,9643.0
EIGENUSDT,5,2025-07-03 04:00:00,1.1884,1.1884,1.184,1.1853,20663.0
EIGENUSDT,5,2025-07-03 04:05:00,1.1853,1.1911,1.1853,1.19,28343.0
EIGENUSDT,5,2025-07-03 04:10:00,1.19,1.1925,1.19,1.1915,5427.0
EIGENUSDT,5,2025-07-03 04:15:00,1.1915,1.1922,1.1885,1.1908,8603.0
EIGENUSDT,5,2025-07-03 04:20:00,1.1908,1.1923,1.1903,1.1923,5494.0
EIGENUSDT,5,2025-07-03 04:25:00,1.1923,1.1927,1.1911,1.1916,7557.0
EIGENUSDT,5,2025-07-03 04:30:00,1.1916,1.1922,1.1879,1.1886,7758.0
EIGENUSDT,5,2025-07-03 04:35:00,1.1886,1.1929,1.1886,1.1914,9279.0
EIGENUSDT,5,2025-07-03 04:40:00,1.1914,1.1914,1.1866,1.1869,6396.0
EIGENUSDT,5,2025-07-03 04:45:00,1.1869,1.1957,1.1859,1.1956,65733.0
EIGENUSDT,5,2025-07-03 04:50:00,1.1956,1.2008,1.1932,1.1954,68594.0
EIGENUSDT,5,2025-07-03 04:55:00,1.1954,1.1978,1.195,1.1974,24340.0
EIGENUSDT,5,2025-07-03 05:00:00,1.1974,1.2016,1.1974,1.2006,30534.0
EIGENUSDT,5,2025-07-03 05:05:00,1.2006,1.2057,1.1965,1.2044,124402.0
EIGENUSDT,5,2025-07-03 05:10:00,1.2044,1.2045,1.1997,1.1997,30889.0
EIGENUSDT,5,2025-07-03 05:15:00,1.1997,1.2033,1.1987,1.201,25199.0
EIGENUSDT,5,2025-07-03 05:20:00,1.201,1.2113,1.2009,1.2101,33973.0
EIGENUSDT,5,2025-07-03 05:25:00,1.2101,1.2101,1.2049,1.2053,31134.0
EIGENUSDT,5,2025-07-03 05:30:00,1.2053,1.2128,1.2053,1.2125,53987.0
EIGENUSDT,5,2025-07-03 05:35:00,1.2125,1.214,1.21,1.2138,36328.0
EIGENUSDT,5,2025-07-03 05:40:00,1.2138,1.2202,1.2113,1.2127,141160.0
EIGENUSDT,5,2025-07-03 05:45:00,1.2127,1.2176,1.2117,1.2169,52643.0
EIGENUSDT,5,2025-07-03 05:50:00,1.2169,1.2169,1.2129,1.2133,15506.0
EIGENUSDT,5,2025-07-03 05:55:00,1.2133,1.2147,1.212,1.214,10992.0
EIGENUSDT,5,2025-07-03 06:00:00,1.214,1.2155,1.2089,1.2094,83917.0
EIGENUSDT,5,2025-07-03 06:05:00,1.2094,1.2164,1.2085,1.2157,51009.0
