symbol,interval,timestamp_utc,open,high,low,close,volume
NCUSDT,15,2025-06-08 01:45:00,0.03622,0.03645,0.03601,0.03632,488722.0
NCUSDT,15,2025-06-08 02:00:00,0.03632,0.03669,0.03632,0.03647,362540.0
NCUSDT,15,2025-06-08 02:15:00,0.03647,0.03673,0.03631,0.03662,275171.0
NCUSDT,15,2025-06-08 02:30:00,0.03662,0.03702,0.03645,0.03679,265446.0
NCUSDT,15,2025-06-08 02:45:00,0.03679,0.03691,0.0366,0.03689,157167.0
NCUSDT,15,2025-06-08 03:00:00,0.03689,0.0369,0.0364,0.03685,464879.0
NCUSDT,15,2025-06-08 03:15:00,0.03685,0.03694,0.03641,0.03643,444501.0
NCUSDT,15,2025-06-08 03:30:00,0.03643,0.03665,0.03619,0.03645,564174.0
NCUSDT,15,2025-06-08 03:45:00,0.03645,0.03655,0.03644,0.03647,57855.0
NCUSDT,15,2025-06-08 04:00:00,0.03647,0.03661,0.03609,0.0362,434871.0
NCUSDT,15,2025-06-08 04:15:00,0.0362,0.03648,0.03609,0.03632,100412.0
NCUSDT,15,2025-06-08 04:30:00,0.03632,0.03633,0.03599,0.0363,192400.0
NCUSDT,15,2025-06-08 04:45:00,0.0363,0.03638,0.03613,0.03615,86609.0
NCUSDT,15,2025-06-08 05:00:00,0.03615,0.03615,0.03593,0.03601,189986.0
NCUSDT,15,2025-06-08 05:15:00,0.03601,0.03622,0.03592,0.03616,104447.0
NCUSDT,15,2025-06-08 05:30:00,0.03616,0.03616,0.03602,0.03608,24345.0
NCUSDT,15,2025-06-08 05:45:00,0.03608,0.0362,0.03597,0.03603,109377.0
NCUSDT,15,2025-06-08 06:00:00,0.03603,0.03613,0.03597,0.03606,108602.0
NCUSDT,15,2025-06-08 06:15:00,0.03606,0.0362,0.03597,0.03601,165709.0
NCUSDT,15,2025-06-08 06:30:00,0.03601,0.03615,0.0359,0.03615,21886.0
NCUSDT,15,2025-06-08 06:45:00,0.03615,0.03621,0.03581,0.03583,141867.0
NCUSDT,15,2025-06-08 07:00:00,0.03583,0.03594,0.03574,0.03588,25906.0
NCUSDT,15,2025-06-08 07:15:00,0.03588,0.03594,0.0357,0.03572,26907.0
NCUSDT,15,2025-06-08 07:30:00,0.03572,0.03597,0.03572,0.03584,69808.0
NCUSDT,15,2025-06-08 07:45:00,0.03584,0.03585,0.03562,0.03577,73407.0
NCUSDT,15,2025-06-08 08:00:00,0.03577,0.03589,0.03575,0.03578,34222.0
NCUSDT,15,2025-06-08 08:15:00,0.03578,0.03581,0.0357,0.0357,1700.0
NCUSDT,15,2025-06-08 08:30:00,0.0357,0.0358,0.03559,0.03562,15172.0
NCUSDT,15,2025-06-08 08:45:00,0.03562,0.03576,0.03562,0.0357,15801.0
NCUSDT,15,2025-06-08 09:00:00,0.0357,0.03576,0.03536,0.03553,253027.0
NCUSDT,15,2025-06-08 09:15:00,0.03553,0.03565,0.03536,0.03544,159379.0
NCUSDT,15,2025-06-08 09:30:00,0.03544,0.03552,0.03523,0.0354,86622.0
NCUSDT,15,2025-06-08 09:45:00,0.0354,0.03544,0.0353,0.0354,15098.0
NCUSDT,15,2025-06-08 10:00:00,0.0354,0.03543,0.03511,0.03526,113737.0
NCUSDT,15,2025-06-08 10:15:00,0.03526,0.03615,0.03526,0.03593,526576.0
NCUSDT,15,2025-06-08 10:30:00,0.03593,0.03622,0.03588,0.03615,83465.0
NCUSDT,15,2025-06-08 10:45:00,0.03615,0.03628,0.03588,0.03614,310257.0
NCUSDT,15,2025-06-08 11:00:00,0.03614,0.03633,0.0361,0.03628,13275.0
NCUSDT,15,2025-06-08 11:15:00,0.03628,0.03628,0.03611,0.03611,37827.0
NCUSDT,15,2025-06-08 11:30:00,0.03611,0.03662,0.03611,0.03662,193915.0
NCUSDT,15,2025-06-08 11:45:00,0.03662,0.0367,0.03647,0.03659,82080.0
NCUSDT,15,2025-06-08 12:00:00,0.03659,0.03673,0.03653,0.03655,54105.0
NCUSDT,15,2025-06-08 12:15:00,0.03655,0.03659,0.03646,0.03656,23024.0
NCUSDT,15,2025-06-08 12:30:00,0.03656,0.03698,0.03652,0.03665,228443.0
NCUSDT,15,2025-06-08 12:45:00,0.03665,0.03689,0.03662,0.03688,96529.0
NCUSDT,15,2025-06-08 13:00:00,0.03688,0.03695,0.03672,0.03679,87918.0
NCUSDT,15,2025-06-08 13:15:00,0.03679,0.03679,0.03631,0.03656,204826.0
NCUSDT,15,2025-06-08 13:30:00,0.03656,0.03678,0.03656,0.03678,58678.0
NCUSDT,15,2025-06-08 13:45:00,0.03678,0.03705,0.03671,0.03704,264028.0
NCUSDT,15,2025-06-08 14:00:00,0.03704,0.03724,0.03683,0.03702,366395.0
