symbol,interval,timestamp_utc,open,high,low,close,volume
AVAILUSDT,5,2025-06-08 10:05:00,0.03166,0.03166,0.03164,0.03164,159.0
AVAILUSDT,5,2025-06-08 10:10:00,0.03164,0.03166,0.03163,0.03166,3105.0
AVAILUSDT,5,2025-06-08 10:15:00,0.03166,0.03166,0.03166,0.03166,0.0
AVAILUSDT,5,2025-06-08 10:20:00,0.03166,0.03166,0.03166,0.03166,0.0
AVAILUSDT,5,2025-06-08 10:25:00,0.03166,0.03166,0.03166,0.03166,3322.0
AVAILUSDT,5,2025-06-08 10:30:00,0.03166,0.03166,0.03165,0.03165,929.0
AVAILUSDT,5,2025-06-08 10:35:00,0.03165,0.03168,0.03165,0.03168,5106.0
AVAILUSDT,5,2025-06-08 10:40:00,0.03168,0.03168,0.03168,0.03168,464.0
AVAILUSDT,5,2025-06-08 10:45:00,0.03168,0.03168,0.03168,0.03168,0.0
AVAILUSDT,5,2025-06-08 10:50:00,0.03168,0.03172,0.03161,0.0317,65009.0
AVAILUSDT,5,2025-06-08 10:55:00,0.0317,0.03174,0.0317,0.03174,35473.0
AVAILUSDT,5,2025-06-08 11:00:00,0.03174,0.03176,0.03171,0.03176,20477.0
AVAILUSDT,5,2025-06-08 11:05:00,0.03176,0.03176,0.03176,0.03176,0.0
AVAILUSDT,5,2025-06-08 11:10:00,0.03176,0.03176,0.03176,0.03176,0.0
AVAILUSDT,5,2025-06-08 11:15:00,0.03176,0.03176,0.03172,0.03175,1006.0
AVAILUSDT,5,2025-06-08 11:20:00,0.03175,0.03182,0.03174,0.03182,22523.0
AVAILUSDT,5,2025-06-08 11:25:00,0.03182,0.03186,0.03182,0.03186,1.0
AVAILUSDT,5,2025-06-08 11:30:00,0.03186,0.03186,0.03186,0.03186,0.0
AVAILUSDT,5,2025-06-08 11:35:00,0.03186,0.03186,0.03186,0.03186,0.0
AVAILUSDT,5,2025-06-08 11:40:00,0.03186,0.03186,0.03185,0.03185,3051.0
AVAILUSDT,5,2025-06-08 11:45:00,0.03185,0.03185,0.03185,0.03185,0.0
AVAILUSDT,5,2025-06-08 11:50:00,0.03185,0.03185,0.03185,0.03185,0.0
AVAILUSDT,5,2025-06-08 11:55:00,0.03185,0.03185,0.03185,0.03185,0.0
AVAILUSDT,5,2025-06-08 12:00:00,0.03185,0.03186,0.03185,0.03186,219.0
AVAILUSDT,5,2025-06-08 12:05:00,0.03186,0.03186,0.03186,0.03186,0.0
AVAILUSDT,5,2025-06-08 12:10:00,0.03186,0.03186,0.03186,0.03186,0.0
AVAILUSDT,5,2025-06-08 12:15:00,0.03186,0.03186,0.03186,0.03186,0.0
AVAILUSDT,5,2025-06-08 12:20:00,0.03186,0.03186,0.03186,0.03186,0.0
AVAILUSDT,5,2025-06-08 12:25:00,0.03186,0.03186,0.03186,0.03186,0.0
AVAILUSDT,5,2025-06-08 12:30:00,0.03186,0.03186,0.03182,0.03183,7551.0
AVAILUSDT,5,2025-06-08 12:35:00,0.03183,0.03183,0.03183,0.03183,0.0
AVAILUSDT,5,2025-06-08 12:40:00,0.03183,0.03183,0.03177,0.03177,41640.0
AVAILUSDT,5,2025-06-08 12:45:00,0.03177,0.03187,0.03177,0.03187,64267.0
AVAILUSDT,5,2025-06-08 12:50:00,0.03187,0.03187,0.03187,0.03187,0.0
AVAILUSDT,5,2025-06-08 12:55:00,0.03187,0.03187,0.03187,0.03187,0.0
AVAILUSDT,5,2025-06-08 13:00:00,0.03187,0.03187,0.03183,0.03187,4655.0
AVAILUSDT,5,2025-06-08 13:05:00,0.03187,0.03187,0.03186,0.03186,157.0
AVAILUSDT,5,2025-06-08 13:10:00,0.03186,0.03186,0.03186,0.03186,0.0
AVAILUSDT,5,2025-06-08 13:15:00,0.03186,0.03186,0.03186,0.03186,0.0
AVAILUSDT,5,2025-06-08 13:20:00,0.03186,0.03186,0.03186,0.03186,0.0
AVAILUSDT,5,2025-06-08 13:25:00,0.03186,0.03186,0.03186,0.03186,0.0
AVAILUSDT,5,2025-06-08 13:30:00,0.03186,0.03187,0.03183,0.03187,10851.0
AVAILUSDT,5,2025-06-08 13:35:00,0.03187,0.03187,0.03183,0.03187,1848.0
AVAILUSDT,5,2025-06-08 13:40:00,0.03187,0.03195,0.03187,0.03195,19647.0
AVAILUSDT,5,2025-06-08 13:45:00,0.03195,0.03221,0.03195,0.03218,62444.0
AVAILUSDT,5,2025-06-08 13:50:00,0.03218,0.03218,0.03213,0.03214,58608.0
AVAILUSDT,5,2025-06-08 13:55:00,0.03214,0.03214,0.032,0.032,45339.0
AVAILUSDT,5,2025-06-08 14:00:00,0.032,0.032,0.032,0.032,0.0
AVAILUSDT,5,2025-06-08 14:05:00,0.032,0.032,0.032,0.032,0.0
AVAILUSDT,5,2025-06-08 14:10:00,0.032,0.03201,0.03199,0.03201,2298.0
